sec, nsec, Tc(0 0), Tt(0 0), Tc(1 0), Tt(1 0), Tc(2 0), Tt(2 0), Tc(0 1), Tt(0 1), Tc(1 1), Tt(1 1), Tc(2 1), Tt(2 1), Tc(0 2), Tt(0 2), Tc(1 2), Tt(1 2), Tc(2 2), Tt(2 2), Tc(0 3), Tt(0 3), Tc(1 3), Tt(1 3), Tc(2 3), Tt(2 3), q1, q1d, q2, q2d, q3, q3d, q4, q4d, q5, q5d, q6, q6d, q7, q7d,
1650970906, 518893800,0.8889, 0.8889,0.4542, 0.4542,-0.0598, -0.0598,0.2495, 0.2495,-0.3704, -0.3704,0.8947, 0.8947,0.3842, 0.3842,-0.8103, -0.8103,-0.4426, -0.4426,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6266,-1.4076, -1.4011,91.5084, 91.5179,0.3537, 0.3000,-0.2266, -0.2278,-0.2748, -0.1811,1.0968, 1.1019,
1650970906, 520752034,0.8889, 0.8889,0.4542, 0.4542,-0.0598, -0.0598,0.2495, 0.2495,-0.3704, -0.3704,0.8947, 0.8947,0.3842, 0.3842,-0.8103, -0.8103,-0.4426, -0.4426,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6266,-1.4076, -1.4011,91.5084, 91.5179,0.3537, 0.3000,-0.2266, -0.2278,-0.2748, -0.1811,1.0968, 1.1019,
1650970906, 522593632,0.8889, 0.8889,0.4542, 0.4542,-0.0598, -0.0598,0.2495, 0.2495,-0.3704, -0.3704,0.8947, 0.8947,0.3842, 0.3842,-0.8103, -0.8103,-0.4426, -0.4426,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6266,-1.4076, -1.4011,91.5084, 91.5179,0.3537, 0.3000,-0.2266, -0.2278,-0.2748, -0.1811,1.0968, 1.1019,
1650970906, 524419090,0.8889, 0.8889,0.4542, 0.4542,-0.0598, -0.0598,0.2495, 0.2495,-0.3704, -0.3704,0.8947, 0.8947,0.3842, 0.3842,-0.8103, -0.8103,-0.4426, -0.4426,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6266,-1.4076, -1.4011,91.5084, 91.5179,0.3537, 0.3000,-0.2266, -0.2278,-0.2748, -0.1811,1.0968, 1.1019,
1650970906, 526264297,0.8889, 0.8680,0.4542, 0.4949,-0.0598, -0.0399,0.2495, 0.2300,-0.3704, -0.3295,0.8947, 0.9157,0.3842, 0.4400,-0.8103, -0.8041,-0.4426, -0.3998,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6266,-1.4076, -1.4011,91.5084, 91.5179,0.3537, 0.3000,-0.2266, -0.2278,-0.2748, -0.1811,1.0968, 1.1019,
1650970906, 530012320,0.8889, 0.8889,0.4542, 0.4542,-0.0598, -0.0598,0.2495, 0.2495,-0.3704, -0.3704,0.8947, 0.8947,0.3842, 0.3842,-0.8103, -0.8103,-0.4426, -0.4426,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3537, 0.3000,-0.2266, -0.2265,-0.2748, -0.1428,1.0968, 1.1200,
1650970906, 532162506,0.8889, 0.8889,0.4542, 0.4542,-0.0598, -0.0598,0.2495, 0.2495,-0.3704, -0.3704,0.8947, 0.8947,0.3842, 0.3842,-0.8103, -0.8103,-0.4426, -0.4426,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3537, 0.3000,-0.2266, -0.2265,-0.2748, -0.1428,1.0968, 1.1200,
1650970906, 534280613,0.8889, 0.8889,0.4542, 0.4542,-0.0598, -0.0598,0.2495, 0.2495,-0.3704, -0.3704,0.8947, 0.8947,0.3842, 0.3842,-0.8103, -0.8103,-0.4426, -0.4426,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3537, 0.3000,-0.2266, -0.2265,-0.2748, -0.1428,1.0968, 1.1200,
1650970906, 536200400,0.8889, 0.8889,0.4542, 0.4542,-0.0598, -0.0598,0.2495, 0.2495,-0.3704, -0.3704,0.8947, 0.8947,0.3842, 0.3842,-0.8103, -0.8103,-0.4426, -0.4426,-290.9706, -290.9706,60.4918, 60.4918,-110.4008, -110.4008,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3537, 0.3000,-0.2266, -0.2265,-0.2748, -0.1428,1.0968, 1.1200,
1650970906, 538131070,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 540010300,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 541848132,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 543794493,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 545671513,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 547640119,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 549633837,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 551788009,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 553632924,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 555494817,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 557352425,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 559177881,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 560980211,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 562757161,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 564533352,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 566334465,0.8886, 0.8886,0.4547, 0.4547,-0.0596, -0.0596,0.2491, 0.2491,-0.3696, -0.3696,0.8952, 0.8952,0.3850, 0.3850,-0.8103, -0.8103,-0.4417, -0.4417,-290.9743, -290.9743,60.4967, 60.4967,-110.4003, -110.4003,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3516, 0.3000,-0.2270, -0.2265,-0.2728, -0.1428,1.0992, 1.1200,
1650970906, 568212894,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 570324635,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 572174231,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 574025196,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 575850576,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 577780885,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 581116113,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 582965263,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 584856909,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 588217366,0.8862, 0.9049,0.4620, 0.4217,-0.0353, -0.0580,0.2185, 0.2386,-0.3495, -0.3898,0.9111, 0.8895,0.4086, 0.3525,-0.8151, -0.8187,-0.4107, -0.4533,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6265,-1.4076, -1.4011,91.5084, 91.5244,0.3427, 0.3000,-0.2291, -0.2265,-0.2344, -0.1428,1.1344, 1.1200,
1650970906, 591991289,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6187,-1.4076, -1.4138,91.5084, 91.4925,0.3427, 0.3000,-0.2291, -0.2276,-0.2344, -0.3620,1.1344, 1.1135,
1650970906, 593826446,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6187,-1.4076, -1.4138,91.5084, 91.4925,0.3427, 0.3000,-0.2291, -0.2276,-0.2344, -0.3620,1.1344, 1.1135,
1650970906, 595659842,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6187,-1.4076, -1.4138,91.5084, 91.4925,0.3427, 0.3000,-0.2291, -0.2276,-0.2344, -0.3620,1.1344, 1.1135,
1650970906, 597504848,0.8862, 0.8862,0.4620, 0.4620,-0.0353, -0.0353,0.2185, 0.2185,-0.3495, -0.3495,0.9111, 0.9111,0.4086, 0.4086,-0.8151, -0.8151,-0.4107, -0.4107,-290.7885, -290.7885,60.4596, 60.4596,-110.2059, -110.2059,-0.6227, -0.6187,-1.4076, -1.4138,91.5084, 91.4925,0.3427, 0.3000,-0.2291, -0.2276,-0.2344, -0.3620,1.1344, 1.1135,
1650970906, 599347986,0.8857, 0.9047,0.4633, 0.4229,-0.0301, -0.0524,0.2115, 0.2319,-0.3450, -0.3853,0.9145, 0.8932,0.4133, 0.3575,-0.8163, -0.8202,-0.4036, -0.4467,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4138,91.5084, 91.4925,0.3419, 0.3000,-0.2291, -0.2276,-0.2268, -0.3620,1.1414, 1.1135,
1650970906, 603149036,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 605274005,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 607138217,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 608975907,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 610768476,0.8857, 0.9047,0.4633, 0.4229,-0.0301, -0.0524,0.2115, 0.2319,-0.3450, -0.3853,0.9145, 0.8932,0.4133, 0.3575,-0.8163, -0.8202,-0.4036, -0.4467,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 614400728,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 616244792,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 618070410,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 620144383,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 622193309,0.8857, 0.8635,0.4633, 0.5042,-0.0301, -0.0122,0.2115, 0.1906,-0.3450, -0.3038,0.9145, 0.9335,0.4133, 0.4670,-0.8163, -0.8084,-0.4036, -0.3584,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6187,-1.4076, -1.4137,91.5084, 91.4924,0.3419, 0.3000,-0.2291, -0.2282,-0.2268, -0.3540,1.1414, 1.1205,
1650970906, 625912971,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.3419, 0.3000,-0.2291, -0.2254,-0.2268, -0.0966,1.1414, 1.1639,
1650970906, 627756555,0.8857, 0.8857,0.4633, 0.4633,-0.0301, -0.0301,0.2115, 0.2115,-0.3450, -0.3450,0.9145, 0.9145,0.4133, 0.4133,-0.8163, -0.8163,-0.4036, -0.4036,-290.7455, -290.7455,60.4449, 60.4449,-110.1582, -110.1582,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.3419, 0.3000,-0.2291, -0.2254,-0.2268, -0.0966,1.1414, 1.1639,
1650970906, 629638265,0.8772, 0.8772,0.4772, 0.4772,-0.0526, -0.0526,0.2416, 0.2416,-0.3442, -0.3442,0.9073, 0.9073,0.4149, 0.4149,-0.8085, -0.8085,-0.4173, -0.4173,-291.1150, -291.1150,60.6518, 60.6518,-110.4058, -110.4058,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.2794, 0.3000,-0.2326, -0.2254,-0.2019, -0.0966,1.1665, 1.1639,
1650970906, 631635715,0.8772, 0.8772,0.4772, 0.4772,-0.0526, -0.0526,0.2416, 0.2416,-0.3442, -0.3442,0.9073, 0.9073,0.4149, 0.4149,-0.8085, -0.8085,-0.4173, -0.4173,-291.1150, -291.1150,60.6518, 60.6518,-110.4058, -110.4058,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.2794, 0.3000,-0.2326, -0.2254,-0.2019, -0.0966,1.1665, 1.1639,
1650970906, 633518914,0.8772, 0.8772,0.4772, 0.4772,-0.0526, -0.0526,0.2416, 0.2416,-0.3442, -0.3442,0.9073, 0.9073,0.4149, 0.4149,-0.8085, -0.8085,-0.4173, -0.4173,-291.1150, -291.1150,60.6518, 60.6518,-110.4058, -110.4058,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.2794, 0.3000,-0.2326, -0.2254,-0.2019, -0.0966,1.1665, 1.1639,
1650970906, 635380631,0.8772, 0.8772,0.4772, 0.4772,-0.0526, -0.0526,0.2416, 0.2416,-0.3442, -0.3442,0.9073, 0.9073,0.4149, 0.4149,-0.8085, -0.8085,-0.4173, -0.4173,-291.1150, -291.1150,60.6518, 60.6518,-110.4058, -110.4058,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.2794, 0.3000,-0.2326, -0.2254,-0.2019, -0.0966,1.1665, 1.1639,
1650970906, 637664527,0.8772, 0.8772,0.4772, 0.4772,-0.0526, -0.0526,0.2416, 0.2416,-0.3442, -0.3442,0.9073, 0.9073,0.4149, 0.4149,-0.8085, -0.8085,-0.4173, -0.4173,-291.1150, -291.1150,60.6518, 60.6518,-110.4058, -110.4058,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.2794, 0.3000,-0.2326, -0.2254,-0.2019, -0.0966,1.1665, 1.1639,
1650970906, 639739115,0.8772, 0.8772,0.4772, 0.4772,-0.0526, -0.0526,0.2416, 0.2416,-0.3442, -0.3442,0.9073, 0.9073,0.4149, 0.4149,-0.8085, -0.8085,-0.4173, -0.4173,-291.1150, -291.1150,60.6518, 60.6518,-110.4058, -110.4058,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.2794, 0.3000,-0.2326, -0.2254,-0.2019, -0.0966,1.1665, 1.1639,
1650970906, 641645388,0.8772, 0.8772,0.4772, 0.4772,-0.0526, -0.0526,0.2416, 0.2416,-0.3442, -0.3442,0.9073, 0.9073,0.4149, 0.4149,-0.8085, -0.8085,-0.4173, -0.4173,-291.1150, -291.1150,60.6518, 60.6518,-110.4058, -110.4058,-0.6227, -0.6262,-1.4076, -1.4020,91.5084, 91.5250,0.2794, 0.3000,-0.2326, -0.2254,-0.2019, -0.0966,1.1665, 1.1639,
